service,API,endpoint,parsing
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:fullname
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:course_name
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:course_code
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:session_time
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:has_more_data
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:current_page
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:current_page_size
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:total_page_count
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:total_count
analytics,List of enrollments for current branch and children.,GET | /analytics/v1/dashboard/branches/users/list,data:items:0:query_id
analytics,Download Users as CSV,GET | /analytics/v1/dashboard/branches/{query_execution_id}/exportCsv,success
analytics,Download Users as CSV,GET | /analytics/v1/dashboard/branches/{query_execution_id}/exportCsv,data:url
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:branch_name
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:id
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:title
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:has_children
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:total_users
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:enrolled
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:completed
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:in_progress
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:subscribed
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:overdue
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:has_more_data
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:current_page
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:current_page_size
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:total_page_count
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:total_count
analytics,Detailed Information For The Children Of The Current Branch,GET | /analytics/v1/dashboard/branches/list,data:items:0:query_id
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,success
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:id
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:root
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:title
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:code
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:has_children
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:total_users
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:enrolled
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:completed
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:in_progress
analytics,Summary Of The Current Branch,GET | /analytics/v1/dashboard/branches/summary,data:subscribed
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,success
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:partecipation:0:idcourse
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:partecipation:0:code
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:partecipation:0:name
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:partecipation:0:enrolled
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:partecipation:0:completed
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:partecipation:0:in_progress
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:partecipation:0:not_started
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:completion:0:year
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:completion:0:month
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:completion:0:date
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:completion:0:enrolled
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:completion:0:completed
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:completion:0:in_progress
analytics,Get course enrollment statistics to be used in charts,GET | /analytics/v1/dashboard/courses/charts,data:completion:0:not_started
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,success
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:username
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:first_name
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:last_name
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:status
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:time_in_course
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:score
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:idcourse
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:code
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:name
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:has_esignature_enabled
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:enrolled
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:completed
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:in_progress
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:not_started
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:has_more_data
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:current_page
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:current_page_size
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:total_page_count
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:total_count
analytics,Get enrollment report for a given course or all course,GET | /analytics/v1/dashboard/courses/list,data:items:0:query_id
analytics,Download course dashboard as csv,GET | /analytics/v1/dashboard/courses/{query_execution_id}/exportCsv,success
analytics,Download course dashboard as csv,GET | /analytics/v1/dashboard/courses/{query_execution_id}/exportCsv,data:url
analytics,Get course enrollment summary statistics,GET | /analytics/v1/dashboard/courses/summary,success
analytics,Get course enrollment summary statistics,GET | /analytics/v1/dashboard/courses/summary,data:enrolled
analytics,Get course enrollment summary statistics,GET | /analytics/v1/dashboard/courses/summary,data:completed
analytics,Get course enrollment summary statistics,GET | /analytics/v1/dashboard/courses/summary,data:in_progress
analytics,Get course enrollment summary statistics,GET | /analytics/v1/dashboard/courses/summary,data:not_started
analytics,Download Privacy Policies as CSV,GET | /analytics/v1/dashboard/privacy_policies/{query_execution_id}/exportCsv,success
analytics,Download Privacy Policies as CSV,GET | /analytics/v1/dashboard/privacy_policies/{query_execution_id}/exportCsv,data:url
analytics,Report Data For Privacy Policy,GET | /analytics/v1/dashboard/users/privacy_policies,success
analytics,Report Data For Privacy Policy,GET | /analytics/v1/dashboard/users/privacy_policies,data:items:0:user_id
analytics,Report Data For Privacy Policy,GET | /analytics/v1/dashboard/users/privacy_policies,data:items:0:firstname
analytics,Report Data For Privacy Policy,GET | /analytics/v1/dashboard/users/privacy_policies,data:items:0:lastname
analytics,Report Data For Privacy Policy,GET | /analytics/v1/dashboard/users/privacy_policies,data:items:0:username
